customer_id,loyalty_tier,signup_date,city,province
C0004682,bronze,2021-08-21,Thunder Bay,ON
C0004683,silver,2025-12-06,Kitchener,ON
C0004684,bronze,2021-12-19,Burlington,ON
C0004685,bronze,2022-12-14,Barrie,ON
C0004686,none,2025-11-07,London,ON
C0004687,none,2019-09-03,Brampton,ON
C0004688,silver,2025-03-22,Oakville,ON
C0004689,none,2025-09-06,Guelph,ON
C0004690,none,2021-10-07,Niagara Falls,ON
C0004691,gold,2020-09-09,Vaughan,ON
C0004692,silver,2019-04-20,Kingston,ON
C0004693,none,2018-05-20,Brampton,ON
C0004694,bronze,2025-11-15,Vaughan,ON
C0004695,silver,2021-06-14,Niagara Falls,ON
C0004696,bronze,2023-05-06,Toronto,ON
C0004697,bronze,2019-12-05,St. Catharines,ON
C0004698,bronze,2020-08-03,Sudbury,ON
C0004699,none,2024-07-20,Sudbury,ON
C0004700,silver,2023-04-02,Barrie,ON
C0004701,none,2019-10-05,Hamilton,ON
C0004702,bronze,2018-01-16,Mississauga,ON
C0004703,none,2024-07-23,Peterborough,ON
C0004704,none,2018-08-23,Burlington,ON
C0004705,none,2018-04-16,Ottawa,ON
C0004706,gold,2020-05-27,Brampton,ON
C0004707,none,2025-06-07,Guelph,ON
C0004708,none,2023-02-27,Kitchener,ON
C0004709,none,2018-05-04,Sudbury,ON
C0004710,silver,2025-05-03,Brampton,ON
C0004711,bronze,2025-07-05,St. Catharines,ON
C0004712,gold,2023-07-30,Thunder Bay,ON
C0004713,silver,2018-08-04,St. Catharines,ON
C0004714,bronze,2018-02-11,Waterloo,ON
C0004715,silver,2024-12-24,Markham,ON
C0004716,none,2024-07-31,Ottawa,ON
C0004717,gold,2024-08-26,Oakville,ON
C0004718,gold,2021-11-22,Kitchener,ON
C0004719,none,2022-10-03,Barrie,ON
C0004720,silver,2019-05-22,Waterloo,ON
C0004721,none,2018-04-16,Niagara Falls,ON
C0004722,bronze,2019-10-09,Markham,ON
C0004723,silver,2022-12-20,Burlington,ON
C0004724,gold,2021-03-20,Peterborough,ON
C0004725,bronze,2022-12-11,Vaughan,ON
C0004726,silver,2021-07-11,Waterloo,ON
C0004727,silver,2022-06-17,London,ON
C0004728,none,2025-08-11,Hamilton,ON
C0004729,silver,2023-01-20,Ottawa,ON
C0004730,silver,2025-08-19,Burlington,ON
C0004731,silver,2025-09-29,Hamilton,ON
C0004732,platinum,2022-12-10,Windsor,ON
C0004733,none,2025-12-18,Ottawa,ON
C0004734,none,2019-12-29,Barrie,ON
C0004735,none,2022-03-01,Waterloo,ON
C0004736,none,2018-08-07,Waterloo,ON
C0004737,bronze,2018-09-26,Kingston,ON
C0004738,gold,2019-01-22,Oakville,ON
C0004739,bronze,2019-01-27,Oakville,ON
C0004740,silver,2021-04-13,London,ON
C0004741,bronze,2023-10-06,Waterloo,ON
C0004742,bronze,2025-11-20,Waterloo,ON
C0004743,gold,2025-11-09,Markham,ON
C0004744,silver,2019-06-07,Kingston,ON
C0004745,bronze,2021-06-28,Burlington,ON
C0004746,gold,2021-06-14,Barrie,ON
C0004747,bronze,2018-10-14,Ottawa,ON
C0004748,none,2018-04-27,Thunder Bay,ON
C0004749,bronze,2020-10-28,Waterloo,ON
C0004750,silver,2024-11-07,Windsor,ON
C0004751,bronze,2021-01-30,Markham,ON
C0004752,gold,2021-01-25,St. Catharines,ON
C0004753,bronze,2025-12-22,Barrie,ON
C0004754,bronze,2021-01-07,St. Catharines,ON
C0004755,gold,2023-06-30,Mississauga,ON
C0004756,bronze,2025-11-07,Oakville,ON
C0004757,bronze,2018-12-11,Kitchener,ON
C0004758,none,2022-02-01,Waterloo,ON
C0004759,bronze,2020-09-11,Thunder Bay,ON
C0004760,bronze,2018-12-13,Sudbury,ON
C0004761,none,2018-05-22,Windsor,ON
C0004762,bronze,2023-03-08,Windsor,ON
C0004763,none,2023-03-24,Kingston,ON
C0004764,none,2022-07-01,Mississauga,ON
C0004765,bronze,2023-05-20,Kitchener,ON
C0004766,none,2023-10-02,Niagara Falls,ON
C0004767,silver,2018-06-18,Kingston,ON
C0004768,silver,2018-04-10,Kingston,ON
C0004769,bronze,2020-09-07,Waterloo,ON
C0004770,none,2022-07-20,Waterloo,ON
C0004771,bronze,2025-03-23,Guelph,ON
C0004772,none,2025-11-03,Kitchener,ON
C0004773,bronze,2024-08-12,Vaughan,ON
C0004774,silver,2020-05-01,Oakville,ON
C0004775,silver,2022-08-05,Ottawa,ON
C0004776,bronze,2018-12-06,Kitchener,ON
C0004777,gold,2021-11-17,Vaughan,ON
C0004778,none,2018-10-16,Barrie,ON
C0004779,gold,2025-12-11,Thunder Bay,ON
C0004780,silver,2021-08-11,Waterloo,ON
C0004781,bronze,2023-10-12,Vaughan,ON
C0004782,none,2018-11-01,Sudbury,ON
C0004783,none,2025-08-15,Vaughan,ON
C0004784,gold,2022-03-12,Niagara Falls,ON
C0004785,none,2018-07-29,Barrie,ON
C0004786,gold,2020-12-12,London,ON
C0004787,bronze,2019-09-12,Oakville,ON
C0004788,bronze,2018-07-21,Mississauga,ON
C0004789,silver,2018-04-01,Burlington,ON
C0004790,none,2023-09-13,Guelph,ON
C0004791,bronze,2024-12-11,Ottawa,ON
C0004792,gold,2023-04-13,Vaughan,ON
C0004793,none,2023-07-22,Markham,ON
C0004794,gold,2018-04-20,Guelph,ON
C0004795,platinum,2019-06-04,Markham,ON
C0004796,none,2018-04-11,Mississauga,ON
C0004797,bronze,2025-10-17,London,ON
C0004798,none,2023-11-26,Windsor,ON
C0004799,silver,2025-08-24,Oakville,ON
C0004800,platinum,2025-03-29,Vaughan,ON
C0004801,gold,2019-10-19,Vaughan,ON
C0004802,gold,2022-02-03,Burlington,ON
C0004803,none,2023-03-06,Toronto,ON
C0004804,bronze,2023-12-07,Toronto,ON
C0004805,none,2023-05-07,Burlington,ON
C0004806,gold,2021-08-17,Toronto,ON
C0004807,none,2018-01-12,Hamilton,ON
C0004808,none,2025-07-06,Kitchener,ON
C0004809,none,2023-07-06,Toronto,ON
C0004810,none,2024-09-09,Kitchener,ON
C0004811,none,2019-10-09,Waterloo,ON
C0004812,none,2018-11-08,Kitchener,ON
C0004813,gold,2025-03-18,Waterloo,ON
C0004814,silver,2024-06-12,Kingston,ON
C0004815,none,2024-09-16,Mississauga,ON
C0004816,silver,2021-07-10,Markham,ON
C0004817,bronze,2025-03-30,Hamilton,ON
C0004818,silver,2019-10-18,Guelph,ON
C0004819,bronze,2024-01-23,Barrie,ON
C0004820,bronze,2021-12-15,Sudbury,ON
C0004821,bronze,2019-04-27,Kitchener,ON
C0004822,none,2023-09-28,St. Catharines,ON
C0004823,bronze,2020-11-19,St. Catharines,ON
C0004824,silver,2019-04-09,Mississauga,ON
C0004825,silver,2023-09-03,Niagara Falls,ON
C0004826,bronze,2024-03-05,London,ON
C0004827,bronze,2020-08-02,Vaughan,ON
C0004828,silver,2025-09-26,Kingston,ON
C0004829,none,2023-09-06,Peterborough,ON
C0004830,none,2018-03-07,Hamilton,ON
C0004831,bronze,2020-09-09,Sudbury,ON
C0004832,none,2025-10-18,Brampton,ON
C0004833,bronze,2019-06-04,Sudbury,ON
C0004834,none,2025-08-18,Kingston,ON
C0004835,bronze,2022-02-23,Vaughan,ON
C0004836,silver,2023-05-28,Waterloo,ON
C0004837,silver,2023-06-29,Hamilton,ON
C0004838,silver,2022-02-04,Kingston,ON
C0004839,bronze,2022-02-20,Markham,ON
C0004840,gold,2022-07-16,Oakville,ON
C0004841,silver,2023-02-19,Hamilton,ON
C0004842,bronze,2023-11-26,Vaughan,ON
C0004843,none,2021-07-03,Hamilton,ON
C0004844,silver,2021-06-27,Kitchener,ON
C0004845,bronze,2024-03-24,Waterloo,ON
C0004846,silver,2024-01-22,Windsor,ON
C0004847,silver,2023-03-15,Markham,ON
C0004848,gold,2021-09-09,Vaughan,ON
C0004849,gold,2022-08-07,Sudbury,ON
C0004850,silver,2022-07-27,Oakville,ON
C0004851,platinum,2021-06-26,Brampton,ON
C0004852,gold,2019-06-06,Niagara Falls,ON
C0004853,none,2022-04-15,Toronto,ON
C0004854,silver,2021-07-18,Burlington,ON
C0004855,none,2018-05-30,Peterborough,ON
C0004856,bronze,2025-08-23,Oakville,ON
C0004857,bronze,2023-05-03,Guelph,ON
C0004858,bronze,2018-11-29,London,ON
C0004859,none,2019-08-21,Burlington,ON
C0004860,none,2022-07-28,Waterloo,ON
C0004861,none,2024-11-18,Kitchener,ON
C0004862,silver,2021-11-19,Hamilton,ON
C0004863,gold,2024-07-01,Vaughan,ON
C0004864,platinum,2019-01-10,Sudbury,ON
C0004865,bronze,2022-03-23,Markham,ON
C0004866,none,2024-08-14,Thunder Bay,ON
C0004867,gold,2024-10-11,Niagara Falls,ON
C0004868,none,2019-12-03,Thunder Bay,ON
C0004869,platinum,2023-05-15,Burlington,ON
C0004870,silver,2018-04-26,Windsor,ON
C0004871,bronze,2019-02-17,Kitchener,ON
C0004872,none,2025-03-15,Burlington,ON
C0004873,none,2023-12-05,Vaughan,ON
C0004874,bronze,2019-08-28,London,ON
C0004875,bronze,2025-12-19,Waterloo,ON
C0004876,gold,2025-12-10,Oakville,ON
C0004877,silver,2018-04-30,Kingston,ON
C0004878,bronze,2018-03-17,Waterloo,ON
C0004879,none,2019-12-17,Markham,ON
C0004880,bronze,2024-05-08,Sudbury,ON
C0004881,none,2022-10-13,Toronto,ON
C0004882,silver,2022-02-06,Waterloo,ON
C0004883,silver,2021-04-28,Niagara Falls,ON
C0004884,silver,2021-11-02,Waterloo,ON
C0004885,bronze,2023-02-06,Kingston,ON
C0004886,none,2018-07-06,Guelph,ON
C0004887,gold,2022-09-10,Waterloo,ON
C0004888,silver,2019-10-08,Peterborough,ON
C0004889,silver,2024-04-21,Guelph,ON
C0004890,bronze,2019-07-25,Peterborough,ON
C0004891,gold,2018-07-27,St. Catharines,ON
C0004892,none,2021-06-24,Vaughan,ON
C0004893,bronze,2021-07-11,Vaughan,ON
C0004894,silver,2022-02-24,Kitchener,ON
C0004895,none,2024-11-18,Windsor,ON
C0004896,silver,2023-08-07,Mississauga,ON
C0004897,bronze,2020-11-25,Vaughan,ON
C0004898,none,2023-10-25,Thunder Bay,ON
C0004899,none,2022-01-12,Ottawa,ON
C0004900,gold,2019-10-16,Ottawa,ON
C0004901,silver,2018-03-05,Vaughan,ON
C0004902,bronze,2018-01-12,Mississauga,ON
C0004903,none,2019-10-18,Hamilton,ON
C0004904,none,2024-07-21,Peterborough,ON
C0004905,none,2021-09-16,London,ON
C0004906,silver,2021-08-13,Kingston,ON
C0004907,none,2021-03-11,London,ON
C0004908,none,2020-01-18,London,ON
C0004909,none,2023-09-20,Kitchener,ON
C0004910,bronze,2018-02-07,Thunder Bay,ON
C0004911,silver,2022-11-23,Niagara Falls,ON
C0004912,silver,2025-06-30,Kitchener,ON
C0004913,bronze,2025-01-16,Sudbury,ON
C0004914,platinum,2020-12-15,Burlington,ON
C0004915,bronze,2024-11-02,Peterborough,ON
C0004916,gold,2019-11-26,Windsor,ON
C0004917,silver,2019-12-06,Barrie,ON
C0004918,none,2020-09-30,Niagara Falls,ON
C0004919,silver,2018-02-21,Waterloo,ON
C0004920,bronze,2020-02-16,Hamilton,ON
C0004921,silver,2024-11-01,Waterloo,ON
C0004922,none,2024-02-06,Hamilton,ON
C0004923,bronze,2020-08-19,Kitchener,ON
C0004924,gold,2020-07-01,Kingston,ON
C0004925,none,2020-10-11,Niagara Falls,ON
C0004926,none,2018-12-14,Niagara Falls,ON
C0004927,none,2019-04-08,Hamilton,ON
C0004928,bronze,2025-12-10,Ottawa,ON
C0004929,gold,2023-07-18,Kitchener,ON
C0004930,silver,2023-06-03,London,ON
C0004931,gold,2020-03-29,Toronto,ON
C0004932,bronze,2024-11-06,Brampton,ON
C0004933,bronze,2019-06-01,Toronto,ON
C0004934,none,2025-10-01,Peterborough,ON
C0004935,none,2022-01-10,Peterborough,ON
C0004936,silver,2020-08-24,Mississauga,ON
C0004937,none,2024-01-02,Toronto,ON
C0004938,none,2021-05-04,Kingston,ON
C0004939,gold,2020-02-27,Windsor,ON
C0004940,bronze,2023-06-21,Hamilton,ON
C0004941,none,2023-10-11,Kitchener,ON
C0004942,silver,2022-10-29,Vaughan,ON
C0004943,bronze,2021-09-11,Vaughan,ON
C0004944,gold,2020-08-18,Burlington,ON
C0004945,silver,2021-03-25,Barrie,ON
C0004946,none,2024-12-29,Kingston,ON
C0004947,none,2020-11-16,Markham,ON
C0004948,none,2025-09-27,Windsor,ON
C0004949,silver,2019-03-02,Barrie,ON
C0004950,bronze,2019-04-21,Sudbury,ON
C0004951,silver,2020-08-29,Kingston,ON
C0004952,bronze,2018-01-09,Brampton,ON
C0004953,bronze,2025-01-13,Oakville,ON
C0004954,none,2020-09-21,Vaughan,ON
C0004955,none,2018-10-26,Markham,ON
C0004956,bronze,2022-12-13,Markham,ON
C0004957,bronze,2025-09-01,Hamilton,ON
C0004958,gold,2025-12-13,Windsor,ON
C0004959,none,2018-11-11,St. Catharines,ON
C0004960,silver,2024-05-05,St. Catharines,ON
C0004961,none,2020-11-23,Oakville,ON
C0004962,silver,2024-09-09,Markham,ON
C0004963,none,2022-11-07,Thunder Bay,ON
C0004964,silver,2023-11-09,Kitchener,ON
C0004965,none,2024-09-14,Vaughan,ON
C0004966,none,2025-03-01,Peterborough,ON
C0004967,bronze,2019-02-24,Peterborough,ON
C0004968,bronze,2023-10-17,Thunder Bay,ON
C0004969,bronze,2019-02-17,Markham,ON
C0004970,bronze,2025-07-21,Waterloo,ON
C0004971,gold,2023-01-11,Thunder Bay,ON
C0004972,bronze,2019-07-17,Kingston,ON
C0004973,bronze,2020-05-05,Vaughan,ON
C0004974,gold,2025-03-02,Barrie,ON
C0004975,silver,2023-02-27,St. Catharines,ON
C0004976,bronze,2019-11-01,London,ON
C0004977,bronze,2024-07-25,Windsor,ON
C0004978,none,2023-09-30,Kingston,ON
C0004979,bronze,2018-08-13,Brampton,ON
C0004980,bronze,2020-04-07,Windsor,ON
C0004981,silver,2024-10-03,Peterborough,ON
C0004982,gold,2020-10-22,Windsor,ON
C0004983,none,2018-04-20,Oakville,ON
C0004984,none,2022-10-31,Mississauga,ON
C0004985,bronze,2025-03-11,Windsor,ON
C0004986,bronze,2022-06-14,Guelph,ON
C0004987,bronze,2025-10-21,Windsor,ON
C0004988,silver,2018-11-30,Thunder Bay,ON
C0004989,bronze,2023-05-05,Kitchener,ON
C0004990,gold,2023-03-14,London,ON
C0004991,bronze,2025-11-15,Mississauga,ON
C0004992,none,2022-03-03,Windsor,ON
C0004993,bronze,2024-07-29,Markham,ON
C0004994,silver,2019-03-01,Ottawa,ON
C0004995,none,2018-05-10,Markham,ON
C0004996,none,2023-09-25,Sudbury,ON
C0004997,bronze,2018-01-12,Hamilton,ON
C0004998,silver,2024-12-31,Niagara Falls,ON
C0004999,gold,2018-03-02,Markham,ON
C0005000,bronze,2023-07-05,Vaughan,ON
C0005001,none,2021-08-13,Sudbury,ON
C0005002,bronze,2023-03-02,Oakville,ON
C0005003,bronze,2022-12-27,London,ON
C0005004,platinum,2021-07-22,Thunder Bay,ON
C0005005,bronze,2021-11-07,Waterloo,ON
C0005006,silver,2022-01-10,Toronto,ON
C0005007,gold,2023-06-02,Burlington,ON
C0005008,silver,2023-09-07,St. Catharines,ON
C0005009,none,2021-08-06,Oakville,ON
C0005010,silver,2020-10-27,Oakville,ON
C0005011,bronze,2018-05-05,London,ON
C0005012,bronze,2024-03-26,Burlington,ON
C0005013,platinum,2019-10-23,Hamilton,ON
C0005014,none,2021-06-22,St. Catharines,ON
C0005015,bronze,2025-12-10,Burlington,ON
C0005016,none,2024-04-12,Vaughan,ON
C0005017,none,2020-10-07,Niagara Falls,ON
C0005018,silver,2021-10-19,Sudbury,ON
C0005019,silver,2020-08-06,London,ON
C0005020,silver,2023-01-04,Kitchener,ON
C0005021,bronze,2019-03-23,Thunder Bay,ON
C0005022,none,2025-08-15,Kitchener,ON
C0005023,bronze,2025-11-24,Vaughan,ON
C0005024,bronze,2020-05-22,St. Catharines,ON
C0005025,silver,2019-11-05,London,ON
C0005026,silver,2022-04-25,Niagara Falls,ON
C0005027,gold,2023-03-06,Markham,ON
C0005028,silver,2023-02-24,Brampton,ON
C0005029,bronze,2018-05-03,Burlington,ON
C0005030,silver,2023-09-09,Sudbury,ON
C0005031,silver,2018-07-14,Ottawa,ON
C0005032,gold,2020-09-26,Peterborough,ON
C0005033,bronze,2023-09-26,Markham,ON
C0005034,silver,2025-02-05,St. Catharines,ON
C0005035,bronze,2023-01-30,Kitchener,ON
C0005036,silver,2019-04-12,Niagara Falls,ON
C0005037,gold,2023-06-11,St. Catharines,ON
C0005038,gold,2018-04-19,Burlington,ON
C0005039,none,2019-11-06,Mississauga,ON
C0005040,none,2018-12-28,Barrie,ON
C0005041,silver,2025-11-17,Sudbury,ON
C0005042,silver,2020-12-12,Mississauga,ON
C0005043,gold,2022-06-20,St. Catharines,ON
C0005044,bronze,2024-04-29,London,ON
C0005045,gold,2025-10-04,Kingston,ON
C0005046,silver,2025-12-18,Thunder Bay,ON
C0005047,none,2019-04-25,St. Catharines,ON
C0005048,none,2021-02-25,Ottawa,ON
C0005049,silver,2021-03-29,Sudbury,ON
C0005050,none,2024-05-15,Peterborough,ON
C0005051,silver,2020-09-07,Hamilton,ON
C0005052,bronze,2019-11-07,Peterborough,ON
C0005053,bronze,2024-01-16,St. Catharines,ON
C0005054,none,2021-12-17,Toronto,ON
C0005055,platinum,2023-12-25,Ottawa,ON
C0005056,silver,2021-01-15,Peterborough,ON
C0005057,silver,2021-11-22,Burlington,ON
C0005058,silver,2018-01-27,Niagara Falls,ON
C0005059,bronze,2018-02-17,Burlington,ON
C0005060,gold,2018-01-02,Brampton,ON
C0005061,bronze,2019-05-27,Thunder Bay,ON
C0005062,bronze,2020-10-12,Toronto,ON
C0005063,none,2018-05-27,Windsor,ON
C0005064,bronze,2019-04-15,Toronto,ON
C0005065,silver,2024-10-10,Guelph,ON
C0005066,bronze,2024-11-02,Barrie,ON
C0005067,silver,2020-04-26,Waterloo,ON
C0005068,gold,2025-07-28,Kitchener,ON
C0005069,bronze,2018-12-11,Peterborough,ON
C0005070,none,2018-04-02,Thunder Bay,ON
C0005071,silver,2020-10-31,Barrie,ON
C0005072,none,2020-02-13,Vaughan,ON
C0005073,silver,2018-08-14,Windsor,ON
C0005074,bronze,2024-10-12,Peterborough,ON
C0005075,bronze,2025-10-31,Hamilton,ON
C0005076,bronze,2020-03-01,Guelph,ON
C0005077,bronze,2020-07-09,Toronto,ON
C0005078,bronze,2023-10-01,Barrie,ON
C0005079,bronze,2025-06-19,Kitchener,ON
C0005080,bronze,2020-04-18,Ottawa,ON
C0005081,gold,2023-06-18,Peterborough,ON
C0005082,none,2018-03-09,Vaughan,ON
C0005083,bronze,2022-07-13,Niagara Falls,ON
C0005084,none,2025-11-24,Barrie,ON
C0005085,bronze,2021-10-21,Markham,ON
C0005086,none,2023-02-18,Peterborough,ON
C0005087,silver,2023-07-02,Hamilton,ON
C0005088,none,2023-01-22,Kitchener,ON
C0005089,silver,2023-06-29,London,ON
C0005090,none,2025-02-03,Guelph,ON
C0005091,bronze,2018-01-31,Peterborough,ON
C0005092,none,2025-01-28,Burlington,ON
C0005093,silver,2025-04-06,Markham,ON
C0005094,gold,2025-03-26,St. Catharines,ON
C0005095,none,2020-12-11,Kitchener,ON
C0005096,gold,2022-08-31,Ottawa,ON
C0005097,bronze,2020-10-29,Ottawa,ON
C0005098,bronze,2024-09-21,Burlington,ON
C0005099,silver,2021-04-03,Sudbury,ON
C0005100,none,2020-07-03,Mississauga,ON
C0005101,bronze,2023-06-26,Brampton,ON
C0005102,none,2018-05-25,Toronto,ON
C0005103,silver,2021-01-03,Sudbury,ON
C0005104,bronze,2019-08-26,Markham,ON
C0005105,gold,2020-12-28,Kitchener,ON
C0005106,none,2021-08-04,Peterborough,ON
C0005107,gold,2018-07-05,Kingston,ON
C0005108,none,2024-12-01,Sudbury,ON
C0005109,silver,2021-05-02,Mississauga,ON
C0005110,bronze,2020-11-14,St. Catharines,ON
C0005111,none,2019-03-13,London,ON
C0005112,none,2025-12-19,Guelph,ON
C0005113,silver,2024-11-05,Waterloo,ON
C0005114,none,2021-11-09,Windsor,ON
C0005115,bronze,2020-09-04,Hamilton,ON
C0005116,platinum,2021-09-27,Brampton,ON
C0005117,bronze,2025-09-08,Niagara Falls,ON
C0005118,none,2019-10-09,Oakville,ON
C0005119,none,2023-06-24,Windsor,ON
C0005120,none,2025-03-25,Kingston,ON
C0005121,bronze,2024-01-19,Windsor,ON
C0005122,silver,2024-12-17,Kitchener,ON
C0005123,bronze,2025-08-01,Toronto,ON
C0005124,none,2018-06-25,Waterloo,ON
C0005125,silver,2019-11-30,Niagara Falls,ON
C0005126,bronze,2019-02-26,Brampton,ON
C0005127,bronze,2022-07-16,Vaughan,ON
C0005128,gold,2021-04-05,Kingston,ON
C0005129,bronze,2018-04-30,Sudbury,ON
C0005130,bronze,2022-06-18,London,ON
C0005131,silver,2018-10-22,Thunder Bay,ON
C0005132,silver,2021-04-05,Markham,ON
C0005133,silver,2020-12-07,Hamilton,ON
C0005134,silver,2025-02-24,Sudbury,ON
C0005135,bronze,2023-06-18,Markham,ON
C0005136,bronze,2022-12-29,Waterloo,ON
C0005137,silver,2024-08-27,Vaughan,ON
C0005138,silver,2019-06-12,Hamilton,ON
C0005139,silver,2020-01-20,London,ON
C0005140,bronze,2024-01-08,Burlington,ON
C0005141,gold,2023-12-29,Barrie,ON
C0005142,none,2018-03-04,Thunder Bay,ON
C0005143,none,2019-10-18,London,ON
C0005144,bronze,2019-10-26,Windsor,ON
C0005145,none,2018-01-18,Mississauga,ON
C0005146,silver,2023-04-17,Vaughan,ON
C0005147,none,2018-06-08,Toronto,ON
C0005148,silver,2024-09-24,Peterborough,ON
C0005149,bronze,2022-09-08,Vaughan,ON
C0005150,none,2024-02-04,Burlington,ON
C0005151,none,2021-12-23,Peterborough,ON
C0005152,bronze,2025-10-06,Guelph,ON
C0005153,silver,2020-03-01,Waterloo,ON
C0005154,bronze,2022-06-19,Toronto,ON
C0005155,none,2018-01-20,Windsor,ON
C0005156,bronze,2024-08-30,Windsor,ON
C0005157,none,2022-07-18,Hamilton,ON
C0005158,none,2019-05-29,Ottawa,ON
C0005159,platinum,2024-07-17,Sudbury,ON
C0005160,none,2025-11-30,Oakville,ON
C0005161,none,2018-07-20,Hamilton,ON
C0005162,gold,2024-10-07,Hamilton,ON
C0005163,silver,2023-11-22,Peterborough,ON
C0005164,bronze,2020-11-01,Mississauga,ON
C0005165,silver,2023-01-29,Barrie,ON
C0005166,gold,2024-04-13,Kingston,ON
C0005167,none,2021-11-01,London,ON
C0005168,none,2023-05-02,Kitchener,ON
C0005169,gold,2018-05-22,Barrie,ON
C0005170,silver,2025-05-27,Kingston,ON
C0005171,platinum,2025-05-22,Oakville,ON
C0005172,bronze,2019-09-07,Mississauga,ON
C0005173,gold,2021-10-27,Waterloo,ON
C0005174,bronze,2019-11-29,Markham,ON
C0005175,silver,2021-03-13,Mississauga,ON
C0005176,gold,2020-03-15,Thunder Bay,ON
C0005177,none,2024-11-22,Niagara Falls,ON
C0005178,none,2023-07-24,Waterloo,ON
C0005179,bronze,2024-10-06,Vaughan,ON
C0005180,gold,2024-05-05,Brampton,ON
C0005181,none,2023-10-27,Mississauga,ON
C0005182,gold,2019-05-02,Burlington,ON
C0005183,bronze,2024-08-20,Toronto,ON
C0005184,bronze,2024-04-07,St. Catharines,ON
C0005185,bronze,2018-12-30,Hamilton,ON
C0005186,gold,2018-09-14,Windsor,ON
C0005187,none,2024-02-02,Kitchener,ON
C0005188,bronze,2021-02-14,Hamilton,ON
C0005189,none,2020-08-16,Niagara Falls,ON
C0005190,gold,2021-03-04,Mississauga,ON
C0005191,silver,2024-12-09,Hamilton,ON
C0005192,none,2020-11-28,Thunder Bay,ON
C0005193,bronze,2020-12-17,Thunder Bay,ON
C0005194,bronze,2021-03-12,London,ON
C0005195,bronze,2018-06-08,Sudbury,ON
C0005196,silver,2018-04-20,London,ON
C0005197,bronze,2021-04-25,Brampton,ON
C0005198,bronze,2018-02-19,Barrie,ON
C0005199,silver,2024-01-21,St. Catharines,ON
C0005200,bronze,2021-05-25,Kitchener,ON
C0005201,none,2022-01-03,Waterloo,ON
C0005202,none,2020-09-08,Hamilton,ON
C0005203,bronze,2024-02-10,Ottawa,ON
C0005204,silver,2021-06-03,London,ON
C0005205,none,2018-04-14,Burlington,ON
C0005206,bronze,2021-11-27,Hamilton,ON
C0005207,none,2019-06-02,Ottawa,ON
C0005208,silver,2022-10-05,Oakville,ON
C0005209,none,2022-07-05,Brampton,ON
C0005210,bronze,2021-10-18,Barrie,ON
C0005211,none,2021-01-30,Hamilton,ON
C0005212,bronze,2022-10-08,Waterloo,ON
C0005213,none,2023-06-11,Ottawa,ON
C0005214,bronze,2025-01-11,Peterborough,ON
C0005215,silver,2025-09-13,Waterloo,ON
C0005216,none,2018-08-31,Guelph,ON
C0005217,silver,2023-04-13,Peterborough,ON
C0005218,bronze,2018-09-05,Sudbury,ON
C0005219,bronze,2021-05-04,Toronto,ON
C0005220,bronze,2023-12-07,Ottawa,ON
C0005221,bronze,2022-05-04,Markham,ON
C0005222,silver,2024-06-18,Barrie,ON
C0005223,silver,2025-04-21,Mississauga,ON
C0005224,silver,2025-10-16,Oakville,ON
C0005225,none,2023-05-21,Vaughan,ON
C0005226,silver,2023-05-22,Kitchener,ON
C0005227,none,2024-06-04,Toronto,ON
C0005228,bronze,2019-11-12,Toronto,ON
C0005229,none,2020-05-31,London,ON
C0005230,none,2020-09-24,Thunder Bay,ON
C0005231,silver,2023-12-15,Windsor,ON
C0005232,gold,2020-10-23,Niagara Falls,ON
C0005233,none,2019-02-12,Waterloo,ON
C0005234,bronze,2024-05-22,Windsor,ON
C0005235,silver,2023-12-31,St. Catharines,ON
C0005236,gold,2022-10-03,Kitchener,ON
C0005237,silver,2025-01-19,Toronto,ON
C0005238,none,2024-05-02,Oakville,ON
C0005239,none,2025-03-15,Guelph,ON
C0005240,silver,2020-01-30,Burlington,ON
C0005241,none,2018-12-07,Mississauga,ON
C0005242,gold,2020-09-24,Brampton,ON
C0005243,gold,2024-08-21,Barrie,ON
C0005244,gold,2025-05-25,Hamilton,ON
C0005245,bronze,2018-11-18,Toronto,ON
C0005246,silver,2024-11-04,Ottawa,ON
C0005247,silver,2021-10-29,Windsor,ON
C0005248,none,2024-07-18,Niagara Falls,ON
C0005249,none,2023-06-18,Barrie,ON
C0005250,none,2018-06-25,Hamilton,ON
C0005251,bronze,2021-11-15,Kitchener,ON
C0005252,gold,2018-09-17,Ottawa,ON
C0005253,gold,2020-09-20,Kitchener,ON
C0005254,bronze,2024-01-23,Vaughan,ON
C0005255,bronze,2023-06-22,Guelph,ON
C0005256,none,2023-08-21,Ottawa,ON
C0005257,none,2023-04-16,Brampton,ON
C0005258,none,2018-02-13,Markham,ON
C0005259,silver,2022-08-31,Guelph,ON
C0005260,silver,2021-11-18,Brampton,ON
C0005261,gold,2022-03-25,Barrie,ON
C0005262,gold,2019-09-14,Brampton,ON
C0005263,none,2023-08-25,Thunder Bay,ON
C0005264,silver,2022-11-11,Guelph,ON
C0005265,none,2021-03-23,Niagara Falls,ON
C0005266,bronze,2018-06-15,Oakville,ON
C0005267,bronze,2018-07-20,Burlington,ON
C0005268,none,2020-11-15,Ottawa,ON
C0005269,none,2022-04-20,Ottawa,ON
C0005270,none,2025-12-22,Vaughan,ON
C0005271,none,2023-10-15,Windsor,ON
C0005272,gold,2021-11-19,Thunder Bay,ON
C0005273,bronze,2020-05-24,Oakville,ON
